path_id,lane,step,support_size,seed_id,seed_stratum,coordinate_ids,added_coordinate,proposed_from_stratum,J_search,rank_status,retained_on_path
M_P084,MAIN,3,3,LEVEL_RATE(ece16|ece35),C6:ECE|ECE,"LEVEL_RATE(ece16|ece35)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.35791376844670963,FULL_RANK,True
M_P085,MAIN,3,3,LEVEL_RATE(ece6|gasb),C6:ECE|GAS,"LEVEL_RATE(ece6|gasb)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.37289076240874375,FULL_RANK,True
M_P086,MAIN,3,3,LEVEL_RATE(ece16|ip),C6:ECE|MAG,"ID(fs03da)|LEVEL_RATE(ece16|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.362265872479604,FULL_RANK,True
M_P087,MAIN,3,3,LEVEL_RATE(ece14|pinj_33r),C6:ECE|NBI,"ID(fs03da)|LEVEL_RATE(ece14|pinj_33r)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36249426448944905,FULL_RANK,True
M_P088,MAIN,3,3,LEVEL_RATE(fs03da|cerqrott6),C6:FS|CER,"ID(fs03da)|LEVEL_RATE(fs03da|cerqrott6)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36624660843675627,FULL_RANK,True
M_P089,MAIN,3,3,LEVEL_RATE(fs03da|ece1),C6:FS|ECE,"LEVEL_RATE(fs03da|ece1)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3638597095833064,FULL_RANK,True
M_P090,MAIN,3,3,LEVEL_RATE(fs03da|gasd),C6:FS|GAS,"ID(fs03da)|LEVEL_RATE(fs03da|gasd)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36458367385915047,FULL_RANK,True
M_P091,MAIN,3,3,LEVEL_RATE(fs03da|ip),C6:FS|MAG,"ID(fs03da)|LEVEL_RATE(fs03da|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36152375137468756,FULL_RANK,True
M_P092,MAIN,3,3,LEVEL_RATE(fs04|pinj_15l),C6:FS|NBI,"ID(fs03da)|LEVEL_RATE(fs04|pinj_15l)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.3644587926021871,FULL_RANK,True
M_P093,MAIN,3,3,LEVEL_RATE(gasa|cerqrott3),C6:GAS|CER,"ID(fs03da)|LEVEL_RATE(gasa|cerqrott3)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36075064132531265,FULL_RANK,True
M_P094,MAIN,3,3,LEVEL_RATE(gasa|ece25),C6:GAS|ECE,"LEVEL_RATE(gasa|ece25)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.35729134592069395,FULL_RANK,True
M_P095,MAIN,3,3,LEVEL_RATE(gasa|gasb),C6:GAS|GAS,"ID(fs03da)|LEVEL_RATE(gasa|gasb)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.366371997179593,FULL_RANK,True
M_P096,MAIN,3,3,LEVEL_RATE(gasa|ip),C6:GAS|MAG,"LEVEL_RATE(gasa|ip)|PROD(ip,fs03da)|RATIO(ece16,cerqtit10)","PROD(ip,fs03da)","C2:{FS,MAG}",0.36115707729266555,FULL_RANK,True
M_P097,MAIN,3,3,LEVEL_RATE(gasa|pinj_33r),C6:GAS|NBI,"ID(fs03da)|LEVEL_RATE(gasa|pinj_33r)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36282249710036973,FULL_RANK,True
M_P098,MAIN,3,3,LEVEL_RATE(bt|cerqrott3),C6:MAG|CER,"LEVEL_RATE(bt|cerqrott3)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.36328199585359605,FULL_RANK,True
M_P099,MAIN,3,3,LEVEL_RATE(bt|ece33),C6:MAG|ECE,"LEVEL_RATE(bt|ece33)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3576523405237347,FULL_RANK,True
M_P100,MAIN,3,3,LEVEL_RATE(bt|gasc),C6:MAG|GAS,"ID(fs03da)|LEVEL_RATE(bt|gasc)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.363724176740918,FULL_RANK,True
M_P101,MAIN,3,3,LEVEL_RATE(bt|ip),C6:MAG|MAG,"ID(fs03da)|LEVEL_RATE(bt|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36074284640574966,FULL_RANK,True
M_P102,MAIN,3,3,LEVEL_RATE(bt|pinj_33r),C6:MAG|NBI,"ID(fs03da)|LEVEL_RATE(bt|pinj_33r)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.3626660688638247,FULL_RANK,True
M_P103,MAIN,3,3,LEVEL_RATE(pinj_30r|cerqrott3),C6:NBI|CER,"LEVEL_RATE(pinj_30r|cerqrott3)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3596418744773802,FULL_RANK,True
M_P104,MAIN,3,3,LEVEL_RATE(pinj_30r|ece39),C6:NBI|ECE,"LEVEL_RATE(pinj_30r|ece39)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3595357715636143,FULL_RANK,True
M_P105,MAIN,3,3,LEVEL_RATE(pinj|gasc),C6:NBI|GAS,"ID(fs03da)|LEVEL_RATE(pinj|gasc)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36364971198876966,FULL_RANK,True
M_P106,MAIN,3,3,LEVEL_RATE(pinj_33r|ip),C6:NBI|MAG,"ID(fs03da)|LEVEL_RATE(pinj_33r|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.3623008049629868,FULL_RANK,True
M_P107,MAIN,3,3,LEVEL_RATE(pinj_15l|pinj_15l),C6:NBI|NBI,"ID(fs03da)|LEVEL_RATE(pinj_15l|pinj_15l)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36351845220039103,FULL_RANK,True
M_P108,MAIN,3,3,RATE_OVER_LEVEL(cerqrott3|cerqtit10),C7:CER|CER,"RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.35472639463511596,FULL_RANK,True
M_P109,MAIN,3,3,RATE_OVER_LEVEL(cerqrott3|prmtan_neped),C7:CER|DEN,"RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.35491403502231383,FULL_RANK,True
M_P110,MAIN,3,3,RATE_OVER_LEVEL(cerqrott3|ece1),C7:CER|ECE,"RATE_OVER_LEVEL(cerqrott3|ece1)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3637356118844616,FULL_RANK,True
M_P111,MAIN,3,3,RATE_OVER_LEVEL(cerqrott3|ip),C7:CER|MAG,"RATE_OVER_LEVEL(cerqrott3|ip)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.363556830361628,FULL_RANK,True
M_P112,MAIN,3,3,RATE_OVER_LEVEL(ece37|cerqtit10),C7:ECE|CER,"RATE_OVER_LEVEL(ece37|cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3549999808120137,FULL_RANK,True
M_P113,MAIN,3,3,RATE_OVER_LEVEL(ece33|prmtan_neped),C7:ECE|DEN,"RATE_OVER_LEVEL(ece33|prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.3505512631554531,FULL_RANK,True
M_P114,MAIN,3,3,RATE_OVER_LEVEL(ece33|ece39),C7:ECE|ECE,"RATE_OVER_LEVEL(ece33|ece39)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.35381062383823036,FULL_RANK,True
M_P115,MAIN,3,3,RATE_OVER_LEVEL(ece33|ip),C7:ECE|MAG,"RATE_OVER_LEVEL(ece33|ip)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.35892395303655394,FULL_RANK,True
M_P116,MAIN,3,3,RATE_OVER_LEVEL(gasa|cerqtit3),C7:GAS|CER,"ID(fs03da)|RATE_OVER_LEVEL(gasa|cerqtit3)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36327135249922005,FULL_RANK,True
M_P117,MAIN,3,3,RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,"ID(fs03da)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.3634502723339794,FULL_RANK,True
M_P118,MAIN,3,3,RATE_OVER_LEVEL(gasa|ece39),C7:GAS|ECE,"ID(fs03da)|RATE_OVER_LEVEL(gasa|ece39)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36381787793495446,FULL_RANK,True
M_P119,MAIN,3,3,RATE_OVER_LEVEL(gasc|ip),C7:GAS|MAG,"ID(fs03da)|RATE_OVER_LEVEL(gasc|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36374525893613646,FULL_RANK,True
M_P120,MAIN,3,3,RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,"ID(fs03da)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.35775355038720236,FULL_RANK,True
M_P121,MAIN,3,3,RATE_OVER_LEVEL(ip|prmtan_neped),C7:MAG|DEN,"ID(fs03da)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.35929921148290705,FULL_RANK,True
M_P122,MAIN,3,3,RATE_OVER_LEVEL(ip|ece1),C7:MAG|ECE,"ID(fs03da)|RATE_OVER_LEVEL(ip|ece1)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.3576629615301764,FULL_RANK,True
M_P123,MAIN,3,3,RATE_OVER_LEVEL(ip|ip),C7:MAG|MAG,"ID(fs03da)|RATE_OVER_LEVEL(ip|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36046482648541833,FULL_RANK,True
M_P124,MAIN,3,3,RATE_OVER_LEVEL(pinj_33r|cerqtit3),C7:NBI|CER,"ID(fs03da)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.3627101067132116,FULL_RANK,True
M_P125,MAIN,3,3,RATE_OVER_LEVEL(pinj_33r|prmtan_neped),C7:NBI|DEN,"ID(fs03da)|RATE_OVER_LEVEL(pinj_33r|prmtan_neped)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36254788250294023,FULL_RANK,True
M_P126,MAIN,3,3,RATE_OVER_LEVEL(pinj_33r|ece39),C7:NBI|ECE,"ID(fs03da)|RATE_OVER_LEVEL(pinj_33r|ece39)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36261045796900443,FULL_RANK,True
M_P127,MAIN,3,3,RATE_OVER_LEVEL(pinj_33r|ip),C7:NBI|MAG,"ID(fs03da)|RATE_OVER_LEVEL(pinj_33r|ip)|RATIO(ece16,cerqtit10)",ID(fs03da),C0:FS,0.36269366250329005,FULL_RANK,True
M_P001,MAIN,4,4,ID(cerqtit6),C0:CER,"ID(cerqtit6)|ID(pcdiamag3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",RECIP(cerqtit10),C5:CER,0.25785066897487874,FULL_RANK,True
M_P002,MAIN,4,4,ID(prmtan_neped),C0:DEN,"ID(pcdiamag3)|ID(prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.2602010848048718,FULL_RANK,True
M_P003,MAIN,4,4,ID(ece39),C0:ECE,"ID(ece39)|ID(pcdiamag3)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.2467166304852328,FULL_RANK,True
M_P004,MAIN,4,4,ID(fs03da),C0:FS,"ID(fs03da)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)","RATIO(ece25,ece39)",C3:ECE|ECE,0.28390099568310456,FULL_RANK,True
M_P005,MAIN,4,4,ID(gasd),C0:GAS,"ID(gasd)|PROD(ip,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.3264781853308223,FULL_RANK,True
M_P006,MAIN,4,4,ID(pcdiamag3),C0:MAG,"ID(pcdiamag3)|PROD(ece37,ece39)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(ece37,ece39)","C2:{ECE,ECE}",0.224900116054429,FULL_RANK,True
M_P007,MAIN,4,4,ID(pinj),C0:NBI,"ID(pinj)|PROD(ip,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.32233396346926957,FULL_RANK,True
M_P008,MAIN,4,4,DOT(cerqrott3),C1:CER,"DOT(cerqrott3)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(cerqrott12,cerqtit10)",C3:CER|CER,0.2965922270581676,FULL_RANK,True
M_P009,MAIN,4,4,DOT(ece33),C1:ECE,"DOT(ece33)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(cerqrott12,cerqtit10)",C3:CER|CER,0.3003606868372922,FULL_RANK,True
M_P010,MAIN,4,4,DOT(gasc),C1:GAS,"DOT(gasc)|ID(fs03da)|RATIO(ece16,cerqtit10)|RECIP(prmtan_neped)",RECIP(prmtan_neped),C5:DEN,0.3085127237719269,FULL_RANK,True
M_P011,MAIN,4,4,DOT(ip),C1:MAG,"DOT(ip)|ID(fs03da)|RATIO(ece16,cerqtit10)|RECIP(prmtan_neped)",RECIP(prmtan_neped),C5:DEN,0.30639125922455335,FULL_RANK,True
M_P012,MAIN,4,4,DOT(pinj_33r),C1:NBI,"DOT(pinj_33r)|ID(fs03da)|RATIO(ece16,cerqtit10)|RECIP(prmtan_neped)",RECIP(prmtan_neped),C5:DEN,0.3079726564318838,FULL_RANK,True
M_P013,MAIN,4,4,"PROD(cerqtit8,cerqtit10)","C2:{CER,CER}","ID(pcdiamag3)|PROD(cerqtit8,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",RECIP(cerqtit10),C5:CER,0.2762562026098372,FULL_RANK,True
M_P014,MAIN,4,4,"PROD(prmtan_neped,cerqtit6)","C2:{CER,DEN}","PROD(prmtan_neped,cerqtit6)|RATIO(ece16,cerqtit10)|RATIO(fs03da,ece22)|RATIO(ip,ece22)","RATIO(ip,ece22)",C3:MAG|ECE,0.318101371821875,FULL_RANK,True
M_P015,MAIN,4,4,"PROD(ece39,cerqtit10)","C2:{CER,ECE}","ID(pcdiamag3)|PROD(ece39,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",RECIP(cerqtit10),C5:CER,0.24887251664258953,FULL_RANK,True
M_P016,MAIN,4,4,"PROD(fs03da,cerqtit11)","C2:{CER,FS}","ID(pcdiamag3)|PROD(fs03da,cerqtit11)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)",ID(pcdiamag3),C0:MAG,0.2798684654507678,FULL_RANK,True
M_P017,MAIN,4,4,"PROD(gasa,cerqtit6)","C2:{CER,GAS}","ID(pcdiamag3)|PROD(gasa,cerqtit6)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)",ID(pcdiamag3),C0:MAG,0.2930428816918511,FULL_RANK,True
M_P018,MAIN,4,4,"PROD(bt,cerqtit6)","C2:{CER,MAG}","ID(pcdiamag3)|PROD(bt,cerqtit6)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",RECIP(cerqtit10),C5:CER,0.2574735261580734,FULL_RANK,True
M_P019,MAIN,4,4,"PROD(pinj,cerqrott6)","C2:{CER,NBI}","ID(pcdiamag3)|PROD(pinj,cerqrott6)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)",ID(pcdiamag3),C0:MAG,0.29537418587482217,FULL_RANK,True
M_P020,MAIN,4,4,"PROD(prmtan_neped,prmtan_neped)","C2:{DEN,DEN}","ID(pcdiamag3)|PROD(ece37,ece39)|PROD(prmtan_neped,prmtan_neped)|RECIP(cerqtit10)",RECIP(cerqtit10),C5:CER,0.2443760123766674,FULL_RANK,True
M_P021,MAIN,4,4,"PROD(prmtan_neped,ece39)","C2:{DEN,ECE}","ID(pcdiamag3)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ip,ece22)","RATIO(ip,ece22)",C3:MAG|ECE,0.22909460485280567,FULL_RANK,True
M_P022,MAIN,4,4,"PROD(prmtan_neped,fs04)","C2:{DEN,FS}","PROD(prmtan_neped,fs04)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.29602848928860526,FULL_RANK,True
M_P023,MAIN,4,4,"PROD(prmtan_neped,gasc)","C2:{DEN,GAS}","PROD(prmtan_neped,gasc)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)","RATIO(ece16,cerqtit10)",C3:ECE|CER,0.3223918041491617,FULL_RANK,True
M_P024,MAIN,4,4,"PROD(ip,prmtan_neped)","C2:{DEN,MAG}","ID(pcdiamag3)|PROD(ip,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)",ID(pcdiamag3),C0:MAG,0.2890110490855282,FULL_RANK,True
M_P025,MAIN,4,4,"PROD(prmtan_neped,pinj)","C2:{DEN,NBI}","ID(pcdiamag3)|PROD(prmtan_neped,pinj)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)",ID(pcdiamag3),C0:MAG,0.3077133704514974,FULL_RANK,True
M_P026,MAIN,4,4,"PROD(ece37,ece39)","C2:{ECE,ECE}","ID(pcdiamag3)|PROD(ece37,ece39)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.224900116054429,FULL_RANK,True
M_P027,MAIN,4,4,"PROD(fs03da,ece39)","C2:{ECE,FS}","PROD(fs03da,ece39)|RATIO(ece16,cerqtit10)|RATIO(ip,ece22)|RECIP(prmtan_neped)","RATIO(ip,ece22)",C3:MAG|ECE,0.29274748474901463,FULL_RANK,True
M_P028,MAIN,4,4,"PROD(gasa,ece1)","C2:{ECE,GAS}","ID(pcdiamag3)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.2575508705960179,FULL_RANK,True
M_P029,MAIN,4,4,"PROD(ip,ece39)","C2:{ECE,MAG}","ID(pcdiamag3)|PROD(ip,ece39)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.2452909355218808,FULL_RANK,True
M_P030,MAIN,4,4,"PROD(pinj,ece36)","C2:{ECE,NBI}","PROD(ip,prmtan_neped)|PROD(pinj,ece36)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.3189478761951477,FULL_RANK,True
M_P031,MAIN,4,4,"PROD(fs04,fs03da)","C2:{FS,FS}","PROD(fs04,fs03da)|RATIO(ece16,cerqtit10)|RATIO(fs03da,ece22)|RECIP(prmtan_neped)",RECIP(prmtan_neped),C5:DEN,0.3011384230989772,FULL_RANK,True
M_P032,MAIN,4,4,"PROD(fs04,gasc)","C2:{FS,GAS}","PROD(fs04,gasc)|PROD(pinj,cerqrott6)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)","PROD(pinj,cerqrott6)","C2:{CER,NBI}",0.33034277637173276,FULL_RANK,True
M_P033,MAIN,4,4,"PROD(ip,fs03da)","C2:{FS,MAG}","PROD(ip,fs03da)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)","RATIO(ece25,ece39)",C3:ECE|ECE,0.2864493052313959,FULL_RANK,True
M_P034,MAIN,4,4,"PROD(fs04,pinj)","C2:{FS,NBI}","PROD(fs04,pinj)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(prmtan_neped)","RATIO(prmtan_neped,ece22)",C3:DEN|ECE,0.30676821434046786,FULL_RANK,True
M_P035,MAIN,4,4,"PROD(gasa,gasa)","C2:{GAS,GAS}","PROD(gasa,gasa)|PROD(prmtan_neped,fs04)|RATIO(ece16,cerqtit10)|RECIP(prmtan_neped)",RECIP(prmtan_neped),C5:DEN,0.3019298106196469,FULL_RANK,True
M_P036,MAIN,4,4,"PROD(bt,gasd)","C2:{GAS,MAG}","PROD(bt,gasd)|PROD(ip,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.3281235123319194,FULL_RANK,True
M_P037,MAIN,4,4,"PROD(gasc,pinj)","C2:{GAS,NBI}","PROD(gasc,pinj)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RECIP(prmtan_neped)",RECIP(prmtan_neped),C5:DEN,0.3384440609670404,FULL_RANK,True
M_P038,MAIN,4,4,"PROD(bt,bt)","C2:{MAG,MAG}","ID(pcdiamag3)|PROD(bt,bt)|PROD(ip,prmtan_neped)|RATIO(cerqtit8,ece22)",ID(pcdiamag3),C0:MAG,0.3124868632349479,FULL_RANK,True
M_P039,MAIN,4,4,"PROD(ip,pinj)","C2:{MAG,NBI}","PROD(ip,pinj)|PROD(ip,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.3217397210545817,FULL_RANK,True
M_P040,MAIN,4,4,"PROD(pinj,pinj_30l)","C2:{NBI,NBI}","PROD(pinj,pinj_30l)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.30136244735396744,FULL_RANK,True
M_P041,MAIN,4,4,"RATIO(cerqrott12,cerqtit10)",C3:CER|CER,"PROD(ip,fs03da)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)","RATIO(ece16,cerqtit10)",C3:ECE|CER,0.33212999965083123,FULL_RANK,True
M_P042,MAIN,4,4,"RATIO(cerqrott3,prmtan_neped)",C3:CER|DEN,"RATIO(cerqrott12,cerqtit10)|RATIO(cerqrott3,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)","RATIO(cerqrott12,cerqtit10)",C3:CER|CER,0.29606613836852824,FULL_RANK,True
M_P043,MAIN,4,4,"RATIO(cerqtit8,ece22)",C3:CER|ECE,"PROD(ip,prmtan_neped)|RATIO(cerqtit8,ece22)|RATIO(fs03da,prmtan_neped)|RATIO(ip,cerqtit10)","RATIO(ip,cerqtit10)",C3:MAG|CER,0.28760763775769227,FULL_RANK,True
M_P044,MAIN,4,4,"RATIO(cerqtit8,ip)",C3:CER|MAG,"ID(pcdiamag3)|RATIO(cerqtit8,ip)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)",RECIP(cerqtit10),C5:CER,0.26449774712809004,FULL_RANK,True
M_P045,MAIN,4,4,"RATIO(prmtan_neped,cerqtit10)",C3:DEN|CER,"PROD(pinj,pinj_30l)|RATIO(ece16,cerqtit10)|RATIO(gasa,ece6)|RATIO(prmtan_neped,cerqtit10)","RATIO(gasa,ece6)",C3:GAS|ECE,0.3077004845406048,FULL_RANK,True
M_P046,MAIN,4,4,"RATIO(prmtan_teped,prmtan_neped)",C3:DEN|DEN,"PROD(ip,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_teped,prmtan_neped)","RATIO(fs03da,prmtan_neped)",C3:FS|DEN,0.32434577946459753,FULL_RANK,True
M_P047,MAIN,4,4,"RATIO(prmtan_neped,ece22)",C3:DEN|ECE,"ID(pcdiamag3)|PROD(ece37,ece39)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(ece37,ece39)","C2:{ECE,ECE}",0.224900116054429,FULL_RANK,True
M_P048,MAIN,4,4,"RATIO(prmtan_neped,bt)",C3:DEN|MAG,"ID(pcdiamag3)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,bt)",ID(pcdiamag3),C0:MAG,0.2892825025231012,FULL_RANK,True
M_P049,MAIN,4,4,"RATIO(ece16,cerqtit10)",C3:ECE|CER,"ID(fs03da)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RECIP(prmtan_neped)","RATIO(ece25,ece39)",C3:ECE|ECE,0.28390099568310456,FULL_RANK,True
M_P050,MAIN,4,4,"RATIO(ece21,prmtan_neped)",C3:ECE|DEN,"PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)","PROD(prmtan_neped,gasc)","C2:{DEN,GAS}",0.32962604330802703,FULL_RANK,True
M_P051,MAIN,4,4,"RATIO(ece25,ece39)",C3:ECE|ECE,"PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)","PROD(prmtan_neped,gasc)","C2:{DEN,GAS}",0.32962604330802703,FULL_RANK,True
M_P052,MAIN,4,4,"RATIO(ece39,bt)",C3:ECE|MAG,"ID(pcdiamag3)|PROD(ip,prmtan_neped)|PROD(prmtan_neped,ece39)|RATIO(ece39,bt)","PROD(prmtan_neped,ece39)","C2:{DEN,ECE}",0.2463767472876989,FULL_RANK,True
M_P053,MAIN,4,4,"RATIO(fs03da,cerqtit10)",C3:FS|CER,"RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(fs03da,cerqtit10)|RECIP(prmtan_neped)","RATIO(bt,prmtan_neped)",C3:MAG|DEN,0.293745616421031,FULL_RANK,True
M_P054,MAIN,4,4,"RATIO(fs03da,prmtan_neped)",C3:FS|DEN,"RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ece25,ece39)",C3:ECE|ECE,0.2728480411020932,FULL_RANK,True
