denominator,denominator_kind,shot_id,block,n,rms,min_abs,eta,sign_change,passes,fail_reason
ece17,level,195647,B,401,2045.6624686201721,809.9481863901017,0.39593442164308906,False,True,
ece17,level,195647,C,535,1873.95635862823,809.9481863901017,0.43221293957080115,False,True,
ece17,level,195650,A,286,2523.998352268453,862.1249065494559,0.341571105137457,False,True,
ece17,level,195650,B,430,2136.0003162792414,712.7650266611992,0.33369144247262306,False,True,
ece17,level,195650,C,573,1909.812396244409,712.7650266611992,0.37321206421260594,False,True,
ece17,level,195655,A,269,3153.3053540169794,816.6033089759626,0.25896740635526966,False,True,
ece17,level,195655,B,404,2631.443862373494,757.3793071920884,0.287818911139131,False,True,
ece17,level,195655,C,539,2323.490933876918,757.3793071920884,0.32596611252032925,False,True,
ece18,level,160715,A,291,3167.9703057071188,951.0424935343232,0.3002056211893824,False,True,
ece18,level,160715,B,437,3721.969731986172,951.0424935343232,0.25552128631277554,False,True,
ece18,level,160715,C,583,3859.899888982863,951.0424935343232,0.24639045594131614,False,True,
ece18,level,160720,A,292,3224.863260441651,969.2233458185442,0.30054711395292066,False,True,
ece18,level,160720,B,438,3736.735602488345,969.2233458185442,0.2593770201919356,False,True,
ece18,level,160720,C,584,3680.2138407692187,664.2493477175443,0.18049205194519524,False,True,
ece18,level,161138,A,152,2599.9540200321094,2174.092614912779,0.8362042552144553,False,True,
ece18,level,161138,B,228,2341.913149233155,704.5843072014377,0.30085842740673346,False,True,
ece18,level,161138,C,304,2080.779748689742,646.3687960780237,0.3106377772491487,False,True,
ece18,level,165022,A,292,3131.3567913604743,1080.8245321807997,0.3451617315416861,False,True,
ece18,level,165022,B,438,3323.4677696249933,1080.8245321807997,0.3252098732712415,False,True,
ece18,level,165022,C,584,3340.0277226345156,1080.8245321807997,0.32359747341506406,False,True,
ece18,level,165028,A,292,2733.3827115519994,1062.164191111465,0.38858963533444396,False,True,
ece18,level,165028,B,438,2824.5680401134387,1062.164191111465,0.3760448238551927,False,True,
ece18,level,165028,C,584,2734.3656348506634,1062.164191111465,0.38844994889261575,False,True,
ece18,level,165042,A,293,3422.1958808529707,1045.2772886803425,0.30544051979275094,False,True,
ece18,level,165042,B,439,3662.818008881306,1045.2772886803425,0.2853751636433583,False,True,
ece18,level,165042,C,586,3711.366905659828,1045.2772886803425,0.2816421321983274,False,True,
ece18,level,165861,A,292,3885.2474138814277,1386.3268023706044,0.3568181520223034,False,True,
ece18,level,165861,B,438,4184.917977934868,1386.3268023706044,0.3312673772054943,False,True,
ece18,level,165861,C,584,4173.490310069846,1386.3268023706044,0.3321744389883113,False,True,
ece18,level,170396,A,130,2537.8502208071336,681.2595010253036,0.2684396011395176,False,True,
ece18,level,170396,B,195,2416.9491078336873,681.2595010253036,0.2818675407013087,False,True,
ece18,level,170396,C,260,2375.6211822344744,681.2595010253036,0.28677110059463307,False,True,
ece18,level,187017,A,240,3559.9969782016487,1268.5562711260175,0.3563363336804952,False,True,
ece18,level,187017,B,360,3251.7607210900574,1134.0725368212468,0.34875645353175994,False,True,
ece18,level,187017,C,480,2844.4437373929777,520.1360204373474,0.1828603651391145,False,True,
ece18,level,187020,A,247,2964.6812850196393,1282.0128248323028,0.4324285484953268,False,True,
ece18,level,187020,B,371,2889.6821769264643,1282.0128248323028,0.4436518434687799,False,True,
ece18,level,187020,C,495,2721.681662096,1282.0128248323028,0.4710370219583319,False,True,
ece18,level,187024,A,258,2306.402513967758,1321.8430771659582,0.5731189890579684,False,True,
ece18,level,187024,B,387,2162.130481782699,1321.8430771659582,0.6113613809635046,False,True,
ece18,level,187024,C,516,2048.2081759464227,1321.8430771659582,0.6453655896355212,False,True,
ece18,level,189647,A,234,1274.9127296191282,718.961124550675,0.5639296775752328,False,True,
ece18,level,189647,B,351,1154.4647993433887,651.0519385023206,0.5639426501982665,False,True,
ece18,level,189647,C,468,1036.1543878976286,454.0170988042808,0.43817514465724333,False,True,
ece18,level,189651,A,242,1294.2114698976668,630.7530426355631,0.48736474471628405,False,True,
ece18,level,189651,B,364,1103.0383334603694,455.0763176003874,0.4125661854132993,False,True,
ece18,level,189651,C,485,972.9693885387768,295.29962495305637,0.30350351042034607,False,True,
ece18,level,195264,A,310,5118.80486056651,1544.7804234522803,0.30178537090810603,False,True,
ece18,level,195264,B,465,5077.677937116837,1544.7804234522803,0.3042296976261996,False,True,
ece18,level,195264,C,620,5054.808213545127,1544.7804234522803,0.30560613938087827,False,True,
ece18,level,195267,A,312,5389.166966913034,1552.9416119513505,0.2881598624584627,False,True,
ece18,level,195267,B,468,5621.814743860128,1552.9416119513505,0.2762349317268766,False,True,
ece18,level,195267,C,624,5429.915595766823,1552.9416119513505,0.28599737593748753,False,True,
ece18,level,195273,A,312,5855.213974848666,1564.4726845469063,0.26719308487566273,False,True,
ece18,level,195273,B,469,6180.6453937940105,1564.4726845469063,0.2531244853681129,False,True,
ece18,level,195273,C,625,5915.222846183557,1272.0537400284013,0.21504747548929926,False,True,
ece18,level,195638,A,281,2292.777895957527,806.1926223013095,0.3516226424385609,False,True,
ece18,level,195638,B,422,1993.9553787459627,806.1926223013095,0.4043182866049589,False,True,
ece18,level,195638,C,563,1833.8136922527808,806.1926223013095,0.4396262421352782,False,True,
ece18,level,195647,A,267,2326.2994247329384,816.6139513620042,0.351035615914212,False,True,
ece18,level,195647,B,401,2022.2464917754935,816.6139513620042,0.4038152394790572,False,True,
ece18,level,195647,C,535,1849.8767685904293,816.6139513620042,0.4414423518514957,False,True,
ece18,level,195650,A,286,2650.6333881509527,864.4795663139749,0.32614075193439884,False,True,
ece18,level,195650,B,430,2235.9628022820866,741.0792794403131,0.3314363184771888,False,True,
ece18,level,195650,C,573,1993.8634904941903,741.0792794403131,0.3716800487964361,False,True,
ece18,level,195655,A,269,3340.4218559435953,897.1717493841423,0.2685803734003863,False,True,
ece18,level,195655,B,404,2803.322814513827,791.7790235419383,0.2824430420366177,False,True,
ece18,level,195655,C,539,2474.8170949803816,791.7790235419383,0.3199343600575116,False,True,
ece19,level,160715,A,291,3174.4275198786436,988.2414921423709,0.31131329537495656,False,True,
ece19,level,160715,B,437,3709.2815684953334,988.2414921423709,0.2664239621321738,False,True,
ece19,level,160715,C,583,3841.8423448330323,988.2414921423709,0.25723114158275545,False,True,
ece19,level,160720,A,292,3225.8037703146524,1014.1202891947989,0.3143775509617807,False,True,
ece19,level,160720,B,438,3717.8081590633333,1014.1202891947989,0.2727737004725647,False,True,
ece19,level,160720,C,584,3664.7312927278813,663.276002196397,0.1809889864265275,False,True,
ece19,level,161138,A,152,2564.39266913239,2126.802603584687,0.8293591809027622,False,True,
ece19,level,161138,B,228,2381.8123696750126,749.0029652346836,0.31446766116882735,False,True,
ece19,level,161138,C,304,2148.07318520361,638.2299507607256,0.2971174144144579,False,True,
ece19,level,165022,A,292,3311.41496524872,1145.8989622518982,0.34604511191663045,False,True,
ece19,level,165022,B,438,3593.466119702895,1145.8989622518982,0.31888403120568176,False,True,
ece19,level,165022,C,584,3689.342649751363,1145.8989622518982,0.3105970550957429,False,True,
ece19,level,165028,A,292,2882.207331653376,1146.3665960713868,0.3977391159482529,False,True,
ece19,level,165028,B,438,2991.928410338628,1146.3665960713868,0.3831530835129977,False,True,
ece19,level,165028,C,584,2925.4046372580674,1146.3665960713868,0.3918659940136886,False,True,
ece19,level,165042,A,293,3507.7697263543323,1110.7359160187432,0.3166501802195392,False,True,
ece19,level,165042,B,439,3739.4753298354367,1110.7359160187432,0.2970298820149252,False,True,
ece19,level,165042,C,586,3782.8318829074224,1110.7359160187432,0.29362550343237825,False,True,
ece19,level,165861,A,292,3505.9438117006284,1358.0689516424286,0.3873618701788806,False,True,
ece19,level,165861,B,438,3759.205644339649,1358.0689516424286,0.36126487352116915,False,True,
ece19,level,165861,C,584,3742.1387646538365,1358.0689516424286,0.3629125046003086,False,True,
ece19,level,170396,A,130,2430.061937647277,614.6490963157038,0.25293556793486144,False,True,
ece19,level,170396,B,195,2295.304581318694,614.6490963157038,0.2677854178126446,False,True,
ece19,level,170396,C,260,2238.557225401295,614.6490963157038,0.27457376981082926,False,True,
ece19,level,187017,A,240,3667.784467392958,1344.516294612265,0.3665745101886917,False,True,
ece19,level,187017,B,360,3322.6270916000026,1148.5049773913377,0.3456617145796756,False,True,
ece19,level,187017,C,480,2907.9455678658665,552.163133475308,0.1898808353144447,False,True,
ece19,level,187020,A,247,3075.2556805547215,1356.9612602686236,0.44125152547441254,False,True,
ece19,level,187020,B,371,3008.1435737256443,1356.9612602686236,0.451095909158352,False,True,
ece19,level,187020,C,495,2847.0963573293366,1356.9612602686236,0.476612341122692,False,True,
ece19,level,187024,A,258,2370.5319335601876,1366.988576406864,0.5766590008993677,False,True,
ece19,level,187024,B,387,2239.8275003899225,1366.988576406864,0.6103097565187009,False,True,
ece19,level,187024,C,516,2129.8486453656415,1366.988576406864,0.6418242814489695,False,True,
ece19,level,189647,A,234,1331.2853861447738,731.0823417643102,0.5491552370160299,False,True,
ece19,level,189647,B,351,1196.2203882755423,652.8037530763374,0.5457219752101131,False,True,
ece19,level,189647,C,468,1071.922078128138,462.1908433461624,0.43117951647499503,False,True,
ece19,level,189651,A,242,1343.911149812351,649.0186347655277,0.48293269600162897,False,True,
ece19,level,189651,B,364,1144.642477587059,470.3285989704025,0.4108956361307414,False,True,
ece19,level,189651,C,485,1008.6008081246242,299.8651012733002,0.2973080121072523,False,True,
ece19,level,195264,A,310,4707.362939739141,1429.2937379796065,0.3036293900165707,False,True,
ece19,level,195264,B,465,4663.2140160574445,1429.2937379796065,0.30650399768441583,False,True,
ece19,level,195264,C,620,4638.415198525129,1429.2937379796065,0.3081426902951847,False,True,
ece19,level,195267,A,312,4949.069800201213,1444.1051475121646,0.2917932471781772,False,True,
ece19,level,195267,B,468,5153.458630903865,1444.1051475121646,0.28022057630428343,False,True,
ece19,level,195267,C,624,4979.047015597261,1444.1051475121646,0.2900364553675413,False,True,
ece19,level,195273,A,312,5384.194846212393,1463.6643638368703,0.2718446129167318,False,True,
ece19,level,195273,B,469,5676.922853338683,1463.6643638368703,0.2578270661148878,False,True,
ece19,level,195273,C,625,5441.023341877635,1274.0198095133926,0.23415077081322405,False,True,
ece19,level,195638,A,281,2247.267353510848,787.0754162749189,0.3502366618930726,False,True,
ece19,level,195638,B,422,1951.3859654705798,787.0754162749189,0.4033417428443555,False,True,
ece19,level,195638,C,563,1800.808055643197,787.0754162749189,0.4370679117124441,False,True,
ece19,level,195647,A,267,2287.1862147893926,793.9760211273097,0.34714096123582144,False,True,
ece19,level,195647,B,401,1982.4110949951803,793.9760211273097,0.40051027919072457,False,True,
ece19,level,195647,C,535,1806.987624349617,793.9760211273097,0.4393920635804481,False,True,
ece19,level,195650,A,286,2688.824878944801,866.8410418198836,0.32238657437596513,False,True,
ece19,level,195650,B,430,2261.648459053219,739.2994519428913,0.32688521904610235,False,True,
ece19,level,195650,C,573,2011.839077222963,739.2994519428913,0.36747444679491037,False,True,
ece19,level,195655,A,269,3309.16902549962,904.3698109569958,0.2732921177456185,False,True,
ece19,level,195655,B,404,2849.0678105031157,822.0405109692367,0.28852964044547363,False,True,
ece19,level,195655,C,539,2521.8913889124424,793.8963246431531,0.3148019490980214,False,True,
ece20,level,160715,A,291,3108.820214224789,1020.4044041376368,0.3282288243844565,False,True,
ece20,level,160715,B,437,3614.1831277852493,1020.4044041376368,0.2823333428494352,False,True,
ece20,level,160715,C,583,3738.6031682091498,1020.4044041376368,0.2729373400243564,False,True,
ece20,level,160720,A,292,3157.4614639251763,1051.93356957672,0.3331580073408136,False,True,
ece20,level,160720,B,438,3621.819695839686,1051.93356957672,0.29044338424274835,False,True,
ece20,level,160720,C,584,3574.799383373755,629.5672961739483,0.17611262301936156,False,True,
ece20,level,161138,A,152,2432.1112003617677,1999.4258589410624,0.8220947539913698,False,True,
ece20,level,161138,B,228,2307.393871940194,919.4592908641756,0.39848389217183783,False,True,
ece20,level,161138,C,304,2127.187871472587,675.2472230163398,0.3174365706348668,False,True,
ece20,level,165022,A,292,3431.6247001550773,1230.3487428439907,0.35853243007266805,False,True,
ece20,level,165022,B,438,3739.677290017381,1230.3487428439907,0.3289986401041231,False,True,
ece20,level,165022,C,584,3854.9381355744767,1230.3487428439907,0.31916173478634563,False,True,
ece20,level,165028,A,292,3137.0720487683225,1230.7781322602314,0.39233339659618577,False,True,
ece20,level,165028,B,438,3221.675623234093,1230.7781322602314,0.38203043266805037,False,True,
ece20,level,165028,C,584,3159.635638019416,1230.7781322602314,0.38953166543966805,False,True,
ece20,level,165042,A,293,3590.0364847437686,1202.423624256786,0.3349335388001235,False,True,
ece20,level,165042,B,439,3817.9810174593117,1202.423624256786,0.3149370357679104,False,True,
ece20,level,165042,C,586,3857.6033424983652,1202.423624256786,0.31170224553933534,False,True,
ece20,level,165861,A,292,3773.5988235363734,1494.3343946421205,0.39599715404875147,False,True,
ece20,level,165861,B,438,4035.0727261889224,1494.3343946421205,0.37033642168167347,False,True,
ece20,level,165861,C,584,4012.1280962385995,1494.3343946421205,0.3724543082368358,False,True,
ece20,level,170396,A,130,2814.6707634664463,681.1930463045941,0.24201517816800053,False,True,
ece20,level,170396,B,195,2642.589604533883,681.1930463045941,0.2577748149526787,False,True,
ece20,level,170396,C,260,2558.6084174256425,681.1930463045941,0.2662357559934787,False,True,
ece20,level,187017,A,240,3964.359985784562,1536.40815492992,0.38755515655469897,False,True,
ece20,level,187017,B,360,3551.1474343553687,1243.8989097945273,0.3502808409925479,False,True,
ece20,level,187017,C,480,3110.463063793991,619.5245457347459,0.1991743779072818,False,True,
ece20,level,187020,A,247,3448.0756928080646,1579.0347533425452,0.45794666185434035,False,True,
ece20,level,187020,B,371,3375.1508500108494,1579.0347533425452,0.46784123836641833,False,True,
ece20,level,187020,C,495,3205.8346268220885,1579.0347533425452,0.49255028320279465,False,True,
ece20,level,187024,A,258,2664.30735327585,1552.8103747070788,0.5828195357408181,False,True,
ece20,level,187024,B,387,2532.701747839742,1552.8103747070788,0.613104316776163,False,True,
ece20,level,187024,C,516,2422.053871997891,1552.8103747070788,0.6411130622070784,False,True,
ece20,level,189647,A,234,1575.4243401245421,865.649482442971,0.549470679356483,False,True,
ece20,level,189647,B,351,1409.5017577143965,772.0665035807135,0.5477584539040747,False,True,
ece20,level,189647,C,468,1263.3150445442236,552.8656262338045,0.4376308416664715,False,True,
ece20,level,189651,A,242,1589.3504994876237,775.9538628678374,0.4882207311212915,False,True,
ece20,level,189651,B,364,1356.0921710884088,570.3164054494737,0.42055873310715586,False,True,
ece20,level,189651,C,485,1195.1142230701023,358.1363079138092,0.2996670117386779,False,True,
ece20,level,195264,A,310,4487.615116470594,1363.9939874410634,0.30394629486715274,False,True,
ece20,level,195264,B,465,4443.101725610182,1363.9939874410634,0.3069913928774032,False,True,
ece20,level,195264,C,620,4417.938141109869,1363.9939874410634,0.30873994697861534,False,True,
ece20,level,195267,A,312,4715.3954105866205,1381.7470019683249,0.2930288727995407,False,True,
ece20,level,195267,B,468,4901.740886278921,1381.7470019683249,0.281889033717826,False,True,
ece20,level,195267,C,624,4754.697456583409,1294.1287582164475,0.27217899141502305,False,True,
ece20,level,195273,A,312,5123.790912701409,1399.954095249996,0.27322623407204966,False,True,
ece20,level,195273,B,469,5395.827845154589,1399.954095249996,0.25945121590696113,False,True,
ece20,level,195273,C,625,5179.832461689022,1350.7335092050528,0.2607677988034019,False,True,
ece20,level,195638,A,281,2360.116407047488,811.9598372176176,0.3440338090074894,False,True,
ece20,level,195638,B,422,2046.1649737687335,811.9598372176176,0.3968203188045525,False,True,
ece20,level,195638,C,563,1893.933584887041,811.9598372176176,0.428716109000224,False,True,
ece20,level,195647,A,267,2429.2392964374817,812.581254867837,0.33450029235880563,False,True,
ece20,level,195647,B,401,2097.447012950692,812.581254867837,0.3874144375760397,False,True,
ece20,level,195647,C,535,1906.4778401940387,812.581254867837,0.42622119058311925,False,True,
ece20,level,195650,A,286,2921.5281161974494,956.2530155985081,0.32731261776906356,False,True,
ece20,level,195650,B,430,2449.126285751047,768.1032865533964,0.31362338929691025,False,True,
ece20,level,195650,C,573,2172.8361366958984,768.1032865533964,0.35350262892875345,False,True,
ece20,level,195655,A,269,3234.3815501281056,871.5821975376456,0.2694741433654061,False,True,
ece20,level,195655,B,404,2864.759487745395,871.5821975376456,0.3042427126137534,False,True,
ece20,level,195655,C,539,2602.115300342027,837.6727679744338,0.3219199271701483,False,True,
ece21,level,160715,A,291,3053.631877229897,1043.7143790808602,0.34179443398647846,False,True,
ece21,level,160715,B,437,3542.246954121177,1043.7143790808602,0.29464754789797065,False,True,
ece21,level,160715,C,583,3664.2195014058384,1043.7143790808602,0.28483948046246194,False,True,
ece21,level,160720,A,292,3118.6378710141767,1089.4893442746252,0.34934782085498267,False,True,
ece21,level,160720,B,438,3572.1878541773604,1089.4893442746252,0.3049921753136703,False,True,
ece21,level,160720,C,584,3530.996008937968,623.9285860230692,0.1767004506501073,False,True,
ece21,level,161138,A,152,2288.3025880003806,1855.966107101342,0.8110667342832343,False,True,
ece21,level,161138,B,228,2201.975284982935,1360.617173477078,0.6179075590703655,False,True,
ece21,level,161138,C,304,2082.5130373347474,1116.268075351839,0.5360197296918088,False,True,
ece21,level,165022,A,292,3459.4131942576128,1332.4392386290633,0.3851633684119667,False,True,
ece21,level,165022,B,438,3768.523407255662,1332.4392386290633,0.35357064150475337,False,True,
ece21,level,165022,C,584,3886.0024424005146,1332.4392386290633,0.34288172958686325,False,True,
ece21,level,165028,A,292,3253.6531323731338,1271.1000885966969,0.3906685921586202,False,True,
ece21,level,165028,B,438,3309.0404425231864,1271.1000885966969,0.3841295114626845,False,True,
ece21,level,165028,C,584,3248.256330953172,1271.1000885966969,0.39131766679993013,False,True,
ece21,level,165042,A,293,3624.8756683080596,1274.6637717696258,0.3516434461225495,False,True,
ece21,level,165042,B,439,3852.0784561235946,1274.6637717696258,0.3309028583629471,False,True,
ece21,level,165042,C,586,3889.495619327073,1274.6637717696258,0.3277195545447502,False,True,
ece21,level,165861,A,292,3913.243156242518,1656.7742250546623,0.423376253124401,False,True,
ece21,level,165861,B,438,4178.581036946799,1656.7742250546623,0.3964920652263411,False,True,
ece21,level,165861,C,584,4152.289927651006,1656.7742250546623,0.39900253930291346,False,True,
ece21,level,170396,A,130,2930.0726609430853,684.4927139316266,0.23360946745645308,False,True,
ece21,level,170396,B,195,2756.7536611050064,684.4927139316266,0.24829665544264015,False,True,
ece21,level,170396,C,260,2654.0629292797084,684.4927139316266,0.2579037242788333,False,True,
ece21,level,187017,A,240,4026.4592035267005,1688.3244110248627,0.4193074673514861,False,True,
ece21,level,187017,B,360,3561.559245477621,1327.3240286266262,0.37268059777807405,False,True,
ece21,level,187017,C,480,3125.5965334849593,670.6815497683637,0.21457713514308613,False,True,
ece21,level,187020,A,247,3707.8999767453506,1764.2409299818296,0.47580596592317226,False,True,
ece21,level,187020,B,371,3626.742484050262,1764.2409299818296,0.486453322159109,False,True,
ece21,level,187020,C,495,3450.1618405979457,1764.2409299818296,0.5113501950030466,False,True,
ece21,level,187024,A,258,2859.4389711803096,1760.1899221085778,0.615571774690478,False,True,
ece21,level,187024,B,387,2729.28219771431,1760.1899221085778,0.6449277848888924,False,True,
ece21,level,187024,C,516,2627.1850251523374,1760.1899221085778,0.6699908477159934,False,True,
ece21,level,189647,A,234,1800.5021798768992,968.948598825245,0.5381546379974348,False,True,
ece21,level,189647,B,351,1599.6953639634646,860.8932738118887,0.538160760608137,False,True,
ece21,level,189647,C,468,1432.3904810634676,627.0681171854229,0.4377773557388212,False,True,
ece21,level,189651,A,242,1802.7757604773267,873.8117517463658,0.4847035171556799,False,True,
ece21,level,189651,B,364,1538.7533604940404,645.9811913341053,0.4198081433444949,False,True,
ece21,level,189651,C,485,1355.6780092761107,395.0871226196675,0.29143138703756916,False,True,
ece21,level,195264,A,310,4599.716154600015,1394.1598191591254,0.3030969243101827,False,True,
ece21,level,195264,B,465,4552.088292168418,1394.1598191591254,0.30626818499054376,False,True,
ece21,level,195264,C,620,4525.4586720400375,1394.1598191591254,0.3080703902507743,False,True,
ece21,level,195267,A,312,4857.9890555412585,1417.4268135002683,0.29177233569175753,False,True,
ece21,level,195267,B,468,5042.078391032206,1417.4268135002683,0.2811195510211207,False,True,
ece21,level,195267,C,624,4924.238492497368,1417.4268135002683,0.2878469058027709,False,True,
ece21,level,195273,A,312,5253.044414393088,1428.889508917928,0.2720116938289803,False,True,
ece21,level,195273,B,469,5524.8316542366965,1428.889508917928,0.25863041597334274,False,True,
ece21,level,195273,C,625,5310.08925070241,1345.7475693704573,0.2534321940431498,False,True,
ece21,level,195638,A,281,2571.8423695053707,846.9725374668609,0.32932521351600363,False,True,
ece21,level,195638,B,422,2228.086644090104,846.9725374668609,0.38013447085346347,False,True,
ece21,level,195638,C,563,2063.238367385626,846.9725374668609,0.4105063917263608,False,True,
ece21,level,195647,A,267,2688.2241384528406,855.2043768311185,0.31812986298207857,False,True,
ece21,level,195647,B,401,2316.135219459888,855.2043768311185,0.3692376721556646,False,True,
ece21,level,195647,C,535,2103.7397360151886,855.2043768311185,0.40651624447186085,False,True,
ece21,level,195650,A,286,3293.9881063789744,1096.6421435587108,0.3329223142715688,False,True,
ece21,level,195650,B,430,2752.391270245095,816.5387705843394,0.2966652232230152,False,True,
ece21,level,195650,C,573,2435.7410044668527,816.5387705843394,0.3352321815360938,False,True,
ece21,level,195655,A,269,3421.905807080247,886.7837231473196,0.2591490745632098,False,True,
ece21,level,195655,B,404,3185.6515522018813,886.7837231473196,0.27836808534015156,False,True,
ece21,level,195655,C,539,3062.8772761807963,886.7837231473196,0.28952636465182824,False,True,
ece22,level,160715,A,291,2996.070140529924,1078.310290875379,0.35990822654260524,False,True,
ece22,level,160715,B,437,3475.455760113298,1078.310290875379,0.31026442725895226,False,True,
ece22,level,160715,C,583,3600.164704882349,1078.310290875379,0.29951693304837773,False,True,
ece22,level,160720,A,292,3054.6562842902563,1121.2745998516386,0.3670706277554775,False,True,
ece22,level,160720,B,438,3505.0079102533996,1121.2745998516386,0.3199064391756464,False,True,
ece22,level,160720,C,584,3476.3867596189866,671.5039899703154,0.1931614737952553,False,True,
ece22,level,161138,A,152,2191.026782917751,1754.168571588318,0.8006148465480295,False,True,
ece22,level,161138,B,228,2124.4850068489663,1676.4415235357615,0.789104897483959,False,True,
ece22,level,161138,C,304,2045.3563117491656,1565.690457401213,0.7654854307816188,False,True,
ece22,level,165022,A,292,3467.0766331402724,1392.496892907416,0.40163429893563524,False,True,
ece22,level,165022,B,438,3776.7181702651915,1392.496892907416,0.36870553483995827,False,True,
ece22,level,165022,C,584,3894.499601361948,1392.496892907416,0.3575547658087948,False,True,
ece22,level,165028,A,292,3263.5354635444432,1353.4614501946505,0.4147224583013081,False,True,
ece22,level,165028,B,438,3314.5393873758935,1353.4614501946505,0.40834073517110325,False,True,
ece22,level,165028,C,584,3252.825404066775,1353.4614501946505,0.41608794880368144,False,True,
ece22,level,165042,A,293,3604.4232677706946,1359.1177486914917,0.3770694082585075,False,True,
ece22,level,165042,B,439,3834.33877400435,1359.1177486914917,0.3544594854022541,False,True,
ece22,level,165042,C,586,3872.737768562486,1359.1177486914917,0.35094494642119284,False,True,
ece22,level,165861,A,292,3708.135046588765,1638.1850848175131,0.44178139798995003,False,True,
ece22,level,165861,B,438,3962.0771832143096,1638.1850848175131,0.41346622215181195,False,True,
ece22,level,165861,C,584,3939.830124058916,1638.1850848175131,0.4158009440086752,False,True,
ece22,level,170396,A,130,2796.1490971537132,651.8950406088934,0.23314030044838366,False,True,
ece22,level,170396,B,195,2702.2708147891535,651.8950406088934,0.2412397147766102,False,True,
ece22,level,170396,C,260,2677.346054948332,651.8950406088934,0.24348553650882976,False,True,
ece22,level,187017,A,240,3846.209444031748,1753.525404087779,0.4559100146791967,False,True,
ece22,level,187017,B,360,3395.95371745167,1441.9329240875556,0.4246032319809072,False,True,
ece22,level,187017,C,480,2993.7841783045715,742.4118731120999,0.24798443337773926,False,True,
ece22,level,187020,A,247,3758.8505688777614,1872.288845032284,0.49810143040383553,False,True,
ece22,level,187020,B,371,3671.0509415461042,1872.288845032284,0.5100144004658645,False,True,
ece22,level,187020,C,495,3492.386991678109,1872.288845032284,0.5361057779374673,False,True,
ece22,level,187024,A,258,2862.015073609541,1879.5388869386022,0.6567187239053038,False,True,
ece22,level,187024,B,387,2738.344248093598,1879.5388869386022,0.6863778680299654,False,True,
ece22,level,187024,C,516,2651.199758947324,1879.5388869386022,0.7089389928448414,False,True,
ece22,level,189647,A,234,2037.2433186765415,1121.112942653142,0.5503088081699798,False,True,
ece22,level,189647,B,351,1810.9882152263528,995.2057249737102,0.5495373832950762,False,True,
ece22,level,189647,C,468,1625.4201325199683,746.021616405892,0.45897156155516433,False,True,
ece22,level,189651,A,242,2036.7047089957468,966.651353560987,0.47461536730949133,False,True,
ece22,level,189651,B,364,1746.0958292389355,774.820049991829,0.44374428769442,False,True,
ece22,level,189651,C,485,1541.122928230549,472.37392573152397,0.30651281418146403,False,True,
ece22,level,195264,A,310,4511.085042262799,1383.9617875471183,0.3067913317042924,False,True,
ece22,level,195264,B,465,4473.247713526563,1383.9617875471183,0.30938635107601675,False,True,
ece22,level,195264,C,620,4450.957217763602,1383.9617875471183,0.31093576501337267,False,True,
ece22,level,195267,A,312,4755.844452981603,1396.4346331028673,0.2936249591231677,False,True,
ece22,level,195267,B,468,4935.624926467867,1396.4346331028673,0.2829296500255364,False,True,
ece22,level,195267,C,624,4848.664961896247,1396.4346331028673,0.2880039441943088,False,True,
ece22,level,195273,A,312,5125.666946722376,1411.4812404399606,0.27537513754040077,False,True,
ece22,level,195273,B,469,5387.6123271114975,1411.4812404399606,0.26198641526917527,False,True,
ece22,level,195273,C,625,5185.669774711413,1185.5492107653245,0.22862026744294595,False,True,
ece22,level,195638,A,281,2630.857024293114,843.4425220581364,0.3205961077587488,False,True,
ece22,level,195638,B,422,2293.0642990694955,843.4425220581364,0.3678233193898652,False,True,
ece22,level,195638,C,563,2153.4306760413015,843.4425220581364,0.3916738678621664,False,True,
ece22,level,195647,A,267,2773.762900762382,842.7847005909174,0.30384165148336006,False,True,
ece22,level,195647,B,401,2404.9178393261386,842.7847005909174,0.35044220089741895,False,True,
ece22,level,195647,C,535,2198.97423782141,842.7847005909174,0.38326265314771923,False,True,
ece22,level,195650,A,286,3481.787953655553,1179.9672568238086,0.3388969324179989,False,True,
ece22,level,195650,B,430,2912.4329481394157,901.0142522377212,0.30936823895407684,False,True,
ece22,level,195650,C,573,2579.8582204602676,901.0142522377212,0.34924952274197957,False,True,
ece22,level,195655,A,269,3351.713977533306,862.3033645978597,0.2572723598665993,False,True,
ece22,level,195655,B,404,3252.771287455236,862.3033645978597,0.2650980620504898,False,True,
ece22,level,195655,C,539,3196.9285641749275,862.3033645978597,0.26972869342809525,False,True,
ece23,level,160715,A,291,3065.3316338036743,1170.436993052637,0.3818304617175396,False,True,
ece23,level,160715,B,437,3543.0437101275734,1170.436993052637,0.3303478841390002,False,True,
ece23,level,160715,C,583,3672.247414147931,1170.436993052637,0.31872498256608145,False,True,
ece23,level,160720,A,292,3120.196356904805,1217.766213592077,0.39028512128643267,False,True,
ece23,level,160720,B,438,3577.5497794302823,1217.766213592077,0.34039113043061664,False,True,
ece23,level,160720,C,584,3562.196600140362,725.3687908483557,0.203629634259876,False,True,
ece23,level,161138,A,152,2199.552735207922,1757.5247990126643,0.7990373546768028,False,True,
ece23,level,161138,B,228,2135.976556309515,1757.5247990126643,0.8228202663653154,False,True,
ece23,level,161138,C,304,2067.003460648224,1713.4443577192735,0.828950889700943,False,True,
